"[-0.1553267   0.12577226  0.08316244  0.08999082  0.00113624  0.12354243
 -0.17388353  0.10886102 -0.0193125  -0.09861279 -0.07237956  0.25726251
 -0.11475194  0.09307245  0.15917467  0.03929791  0.05411084 -0.00942931
  0.00199047 -0.10276587 -0.08710335  0.07298823 -0.02165731  0.08377146
  0.17716118  0.05448192  0.09387321 -0.01765761  0.03041083 -0.00171719
 -0.25051071 -0.05046775  0.08676846 -0.01835464 -0.03586676  0.01066451
  0.05893482 -0.10160831  0.17920654 -0.08846331  0.11214766  0.14691203
 -0.16659556  0.01020271 -0.00303657  0.09383545  0.06213624  0.01507285
 -0.07707559  0.31198362]","[1, 0, 0, 0]"
"[ 0.04824195 -0.08068352  0.24271439  0.09233865 -0.08226632 -0.08779551
  0.04703215  0.04305945  0.00832784 -0.02553592 -0.19107421 -0.08236188
  0.01063105  0.08591284 -0.14503744 -0.13651082  0.05324117 -0.05771817
  0.02672023  0.03892033 -0.09839234 -0.04465627  0.08145214  0.05687894
 -0.10529414 -0.02384899  0.13115678 -0.04412959 -0.00031915 -0.01077477
 -0.1315742  -0.01349042 -0.09604459  0.08350075  0.09807279 -0.06294899
 -0.09008314 -0.16242336 -0.11502035  0.08076718 -0.06831556  0.06669687
  0.137519   -0.00323588  0.07229052 -0.03037781 -0.08085795  0.07635442
  0.1058384  -0.03238161]","[1, 0, 0, 0]"
"[ 0.09639175  0.00158912 -0.07634481  0.07056995  0.05820824  0.10401816
  0.07947386  0.03604242  0.02595351  0.04111787  0.04250354 -0.07190965
  0.06146985 -0.00205092  0.05285785  0.13404676  0.05613726  0.01898398
  0.05949793  0.16473101 -0.05979977  0.05394439  0.00093835  0.09747459
 -0.08402507  0.10808356  0.02552065 -0.00976086 -0.02534214  0.08308711
 -0.30499949 -0.01918311 -0.20991491  0.21431678  0.08838423 -0.05766528
  0.0070517  -0.25515229 -0.04308568  0.04183779 -0.03938315 -0.05341685
 -0.07861832 -0.02725704  0.10915876  0.0238223  -0.03699148  0.11058723
 -0.01388872 -0.17159354]","[0, 1, 0, 0]"
"[-0.02958592  0.09947027  0.02861235  0.06692355 -0.07128441 -0.14007172
  0.03470469  0.03066551  0.01406549 -0.01606299 -0.05030699 -0.06043549
 -0.04922295  0.0422296  -0.04490585  0.0237756   0.03836754 -0.00264836
  0.01930753  0.16009183  0.00474232  0.01581445 -0.04626286 -0.01681839
 -0.03331503 -0.02649956  0.10346007 -0.00497635 -0.07896025  0.04861827
 -0.0557948  -0.06988945 -0.06096863  0.18539914  0.03469188 -0.06196668
  0.0139958   0.07487611 -0.06366637 -0.08819934  0.02440104 -0.03153209
  0.09237053 -0.17132853  0.08717791  0.04693529  0.00337646 -0.0692664
 -0.01315882 -0.00462598]","[1, 0, 0, 0]"
"[ 0.09618193 -0.04320258  0.06165848  0.01007294  0.12845148  0.14835815
 -0.03842807 -0.03096466  0.07587783 -0.02308511  0.12838136  0.03311088
  0.0479891   0.06462137  0.11756676 -0.10318845 -0.06037851  0.00210653
  0.03291889  0.07626303 -0.12161565  0.15111729  0.01162429  0.07204163
 -0.01784424  0.00366898 -0.07087541 -0.09787212 -0.1524879  -0.00248881
 -0.31301721 -0.17894178  0.01389401 -0.0768253   0.04564767 -0.03615057
 -0.07266234 -0.18386129  0.03346964 -0.01800563  0.08000869  0.05485992
  0.19662809  0.01601529  0.07270301 -0.18440017  0.00949132  0.16577906
 -0.01499196  0.01617512]","[1, 0, 0, 0]"
"[-0.04834563 -0.06016502  0.05304884 -0.01489141 -0.00399629 -0.05442246
 -0.05669512 -0.01586591  0.00434283 -0.05910507  0.00515652 -0.01011232
 -0.0356457  -0.00423931 -0.00114452 -0.05009515 -0.0397306   0.04569486
 -0.03487844  0.02479494 -0.03675372  0.01765141 -0.01136908  0.02019549
 -0.04072338 -0.02806442 -0.00590648 -0.01864208  0.02936257  0.03959305
  0.00285977 -0.05666566  0.00799031  0.05306038  0.04133315  0.0376861
 -0.02484012  0.03159162  0.03873177 -0.00375578  0.00487023  0.04079952
  0.04025077 -0.00851852 -0.00487266 -0.06117811  0.00383858 -0.04902781
  0.02791187  0.0627229 ]","[0, 0, 1, 0]"
"[-0.13159609  0.01113414  0.07288496  0.11421069  0.11156332 -0.05594974
  0.04206882  0.01123512  0.08451929  0.08545146  0.04347105  0.07794869
 -0.05732951  0.142331   -0.03661776 -0.05045363 -0.0372561  -0.09480719
  0.14263977  0.12224872 -0.09206314  0.05294408  0.08492319  0.05054928
 -0.06267401  0.00979445  0.08142238 -0.06028009  0.06864239  0.05294328
 -0.26052108 -0.13305059 -0.10443706  0.04834296  0.14377504 -0.00794864
  0.03835892 -0.03106008  0.03556537  0.15579773  0.03699643  0.07768821
  0.00693314 -0.01796749  0.19696379 -0.07308344 -0.06578469  0.10341492
  0.20434344  0.0836672 ]","[0, 1, 0, 0]"
"[ 0.08983009  0.00614298  0.06766898 -0.0769306   0.03993112 -0.01420986
  0.1354592   0.00795031 -0.02912845  0.11958007 -0.09526882 -0.08372866
  0.05040008  0.20847329 -0.10064081 -0.01481241 -0.00982529  0.10569895
  0.02498678 -0.06738173 -0.00994751 -0.0227406  -0.12943636 -0.06062717
  0.05113574 -0.05435064 -0.00446165  0.21812136  0.10696669  0.03918353
 -0.16011385  0.05960035 -0.02373742  0.06464578 -0.0264674   0.02316272
 -0.04652463  0.01748743 -0.120079   -0.05453702 -0.07551494  0.06000358
 -0.02260208 -0.06827288  0.07691306 -0.04409296  0.01976804 -0.02279274
  0.09567346 -0.03965085]","[1, 0, 0, 0]"
"[ -4.99148220e-02  -4.84701204e-02   1.17363008e-02  -1.12577139e-02
   7.50679917e-02   9.33247236e-02   1.96200284e-02   5.02018748e-02
  -7.94419531e-02  -7.26040850e-02  -4.40083979e-02   1.39232318e-01
  -1.23592751e-01  -6.08222428e-02   6.69106707e-02  -2.36093146e-02
   5.96463384e-02   1.14985226e-04  -2.52734343e-02   1.32207179e-01
  -5.14557918e-02   8.30002596e-02  -5.27809633e-03   4.01727242e-02
   7.71726223e-02  -8.24069074e-02  -4.23115384e-02  -7.84083160e-02
   5.51431997e-02  -1.40515071e-01  -2.08027753e-01  -4.84837527e-03
  -1.47858868e-02  -1.11586881e-02  -3.70004506e-03   1.29185707e-01
   1.52328461e-02  -7.72593381e-02   3.06021674e-02  -1.45750721e-02
   4.65541398e-02   1.17653563e-01  -2.82552052e-02  -1.23389516e-01
  -7.65153908e-02   2.94526599e-02  -9.53466308e-03  -1.66633447e-01
   2.63327419e-02   3.06486315e-02]","[1, 0, 0, 0]"
"[-0.14524057 -0.07931944  0.11546926  0.09957623 -0.03346862 -0.02699943
 -0.07939397  0.09215564 -0.04404109 -0.0432991  -0.02821057  0.0600669
 -0.05105768  0.02546626  0.0680567   0.04019635  0.09962926 -0.07556368
 -0.05592877  0.02126856 -0.03546351  0.04405649 -0.0358349   0.00836134
  0.09056147  0.11595692  0.18321654 -0.12177165  0.01870968 -0.04515955
 -0.1515622   0.03330819  0.07116193  0.06735155 -0.00764531  0.07490222
  0.01384633  0.01245675  0.11778647 -0.0714009   0.06076727  0.06689011
 -0.01488706 -0.02123827  0.0246934   0.09930992  0.05728508 -0.05904688
 -0.07266898  0.11503611]","[0, 1, 0, 0]"
"[-0.08451861 -0.01476129  0.0325414  -0.02896362  0.10984406 -0.0708122
 -0.00025476 -0.10285135  0.08351435  0.02254769 -0.02205507  0.05969551
  0.01655117  0.08284142 -0.08711275 -0.04392634  0.02267478 -0.0052187
  0.03705082  0.20961183 -0.12764316 -0.04854148  0.02114167  0.07610203
 -0.08142984 -0.06225246 -0.05907905 -0.13399399 -0.08676798  0.07398394
 -0.21745793 -0.12176668 -0.0616853   0.00080382  0.02207543  0.0666665
 -0.02308964 -0.0804431  -0.07141102  0.10091922 -0.00659615  0.11682363
 -0.13393951  0.02193865  0.13746204  0.02172359 -0.07836706 -0.05072065
  0.02567457  0.00031675]","[0, 1, 0, 0]"
"[-0.14726104 -0.06617935  0.00800182 -0.01026443  0.03561964 -0.01230505
  0.0112032   0.03214054  0.06632719 -0.03213238 -0.00534266 -0.04692149
  0.00710624  0.01349956 -0.04193516 -0.08690144 -0.00456995 -0.07221312
 -0.00099177  0.17544816  0.02583857  0.06041128  0.02300106 -0.02912512
 -0.1096481  -0.11510766  0.02669977 -0.17476805 -0.10407314  0.12991228
 -0.1575047  -0.22443786 -0.02102004 -0.07211683  0.02744151 -0.05200712
 -0.07986912 -0.03587876 -0.04625031  0.06052972 -0.02234421  0.06936764
  0.13511865 -0.05683785  0.01221965 -0.02056238 -0.12250185  0.03235333
 -0.031735   -0.03163107]","[1, 0, 0, 0]"
"[ 0.09271279 -0.05253145  0.07816038  0.08592826 -0.01537776  0.06729035
  0.11900377 -0.03830321  0.17642216  0.18692785  0.00997581 -0.06525798
  0.03649856  0.01050898  0.0424151  -0.13285913 -0.04858541 -0.00250239
  0.02501115  0.09033195  0.01118412 -0.05736862  0.07402259  0.00631396
  0.01793695  0.07841385 -0.09189636 -0.00232639 -0.01446535 -0.0269008
 -0.10095147 -0.06321454  0.05618602 -0.0467244  -0.05319782  0.10077909
  0.06073412 -0.01140023 -0.04010257  0.04651961  0.0988318   0.02080015
 -0.0968871   0.02776604 -0.0051173  -0.08626331  0.03759075  0.1217588
  0.0491512  -0.03477339]","[0, 0, 1, 0]"
"[ -1.29360001e-01   2.71031340e-02   1.40584284e-01   4.57401488e-02
  -4.28043425e-03   1.13985925e-01  -1.05448654e-01   1.22723739e-01
  -2.47045912e-02  -1.42723701e-01  -7.05148884e-02   1.63536590e-01
  -1.14918040e-01   5.89169340e-02   5.39495697e-02   4.31821385e-02
   1.08323443e-01  -2.57925905e-02  -2.21959266e-04  -7.85236769e-02
  -1.26602254e-01   6.96772799e-02  -4.00758685e-02   6.07099335e-02
   1.14818857e-01   8.84333373e-02   1.15369192e-01  -7.54794587e-02
   3.61273848e-02  -8.33426223e-03  -3.17695248e-01  -8.05784785e-03
   4.59329385e-02   5.23434160e-02   2.21918917e-03   1.64312612e-02
   2.89711933e-02  -1.51372487e-01   1.30785207e-01  -2.11438769e-02
   4.58896515e-02   1.42247025e-01  -1.00107191e-01  -1.94551195e-02
   3.71249406e-02   7.79389669e-02   4.30440516e-02  -9.52939760e-03
  -1.22305078e-01   2.15981612e-01]","[0, 1, 0, 0]"
"[ 0.00295362  0.08771682  0.07989711  0.06204526  0.14022072 -0.12963621
  0.11286346 -0.02501948  0.00841437  0.11418829  0.00799587  0.02334094
 -0.06167963  0.01213561 -0.09193591  0.01666046 -0.03155754 -0.02246983
  0.09352392  0.27671031 -0.05534438 -0.01367191  0.07788642  0.02341161
 -0.06933776  0.06550076  0.01607467 -0.03305747 -0.08727268  0.06869344
 -0.28749335 -0.07264638 -0.04248726  0.15492384  0.04689052 -0.08486428
  0.02172406 -0.04923737 -0.0284934   0.09477949  0.00819313  0.01962892
 -0.16344128 -0.08627296  0.05510029 -0.07544818 -0.07399138 -0.04570655
  0.10249289  0.00490803]","[0, 1, 0, 0]"
"[ -6.21679987e-02   6.10199151e-02   3.87548543e-02   7.22946846e-02
  -7.84432317e-02  -6.31470409e-02   1.86893321e-02   5.06919284e-02
   2.46344838e-02  -7.05053224e-05  -8.27645849e-02  -3.12275332e-02
   3.07150902e-04  -3.08571028e-02  -3.03364178e-02   3.87082537e-02
   3.40260487e-02   4.26116577e-02   1.12941708e-01   7.78981077e-02
   1.38743382e-02   1.58703409e-02  -2.78409377e-02   4.52306177e-04
   1.04472990e-02  -6.64842038e-02   9.33326392e-02   8.54246092e-02
  -9.69399071e-02  -6.64968525e-02  -6.88921389e-02  -1.21377177e-01
  -1.07830742e-03   1.17547270e-01  -1.04864815e-02  -9.44181833e-02
   4.80621605e-02   8.56121527e-03  -9.80054981e-03  -9.82405899e-02
   3.46232807e-02  -3.99547761e-02   2.35956501e-02  -8.21619337e-02
   8.43094741e-02  -3.41981874e-02  -4.63361365e-02   3.54973306e-02
   3.37031930e-02   6.57211011e-02]","[1, 0, 0, 0]"
"[ 0.01295492  0.01221496  0.06044255 -0.07646419 -0.10576064 -0.01924001
 -0.0193937   0.00026567  0.05552672  0.1288387  -0.05777016 -0.06313828
  0.06524148  0.02800763 -0.00855963  0.04280846 -0.05275421 -0.04735075
  0.04412258 -0.00559199  0.06000587 -0.10930255 -0.0053687   0.02869716
 -0.07052273 -0.0196704   0.08470407  0.01635625  0.11370044  0.06975101
 -0.03516951  0.06756413 -0.08696729  0.05095394  0.0536789  -0.07556131
 -0.02252676  0.06413132  0.09289933  0.03132306 -0.06833173 -0.01045652
 -0.00753566  0.07728195  0.03316297  0.04381117  0.02899935  0.01953339
  0.06131988  0.01639147]","[1, 0, 0, 0]"
"[-0.05866132  0.01072675  0.01518111 -0.03743191 -0.02198494  0.05321779
 -0.02505322  0.06078558 -0.00747657 -0.02765948  0.05941838 -0.02425457
  0.00939897  0.01799786  0.00713858  0.08200272  0.01497029 -0.05831503
  0.01086819  0.1078777   0.05298912  0.03605164  0.06438586  0.01026455
 -0.00995557 -0.04602948 -0.0259419  -0.0114926   0.00765636  0.10529783
 -0.08702344 -0.06037367 -0.00544198  0.00492393  0.01248322 -0.03903751
 -0.01775173 -0.00759534 -0.10449701 -0.02422792  0.03741128 -0.00420129
  0.05443371 -0.10304724  0.04366339 -0.04847368 -0.04777409  0.1012138
 -0.03973542  0.00819978]","[1, 0, 0, 0]"
"[-0.00609837  0.00804658 -0.03666672  0.04652449 -0.08171835 -0.00755848
 -0.03286519  0.05057873  0.03821125  0.02906464 -0.03089039 -0.08361422
  0.03234385  0.02709582  0.03305939 -0.0272825   0.00253272 -0.0579759
 -0.10002553  0.03694438 -0.00480889 -0.05942668 -0.01447829 -0.05969006
 -0.03723051  0.016983   -0.02566531  0.03896527  0.00652571  0.03143818
 -0.05087963  0.02469994 -0.00257229  0.0280159  -0.01620016 -0.0120773
 -0.03828762  0.0127705   0.01395587 -0.04933004 -0.07892839 -0.00020606
  0.00275691 -0.05060565 -0.03569419  0.06987293  0.01271391  0.02183785
 -0.01472092 -0.06985182]","[0, 1, 0, 0]"
"[ 0.02745753  0.10624193  0.06446602  0.08241655 -0.05329067 -0.11668019
  0.11340128  0.03032096  0.00441729 -0.07493166 -0.00488481 -0.00925998
 -0.03206934  0.01691815 -0.15767402  0.03992732  0.05812596  0.03738994
  0.04418362  0.12528651 -0.03304782 -0.08139036 -0.05606267 -0.03468132
 -0.02617575 -0.03076131  0.04973417 -0.00603731 -0.09491959  0.0732324
 -0.01844597 -0.04957984 -0.05147792  0.15588394  0.02205197 -0.09199185
 -0.02204667 -0.06287575 -0.1010479   0.0020787  -0.02043649 -0.05051089
  0.05327321 -0.14946285  0.0112385   0.03730057 -0.04397946 -0.00947119
 -0.01127533 -0.06832607]","[1, 0, 0, 0]"
"[-0.01064165  0.05266637  0.03134661 -0.02687356  0.02659133  0.00728618
 -0.03244882 -0.0288286   0.01781025 -0.13382108 -0.15397534 -0.00197093
  0.04231813 -0.02270137  0.04842915 -0.00387397 -0.03791746 -0.00091828
  0.10627144 -0.02418736  0.11377493  0.05308599  0.03642421 -0.02611096
 -0.00250715 -0.01543377 -0.01969022  0.07256887  0.01009558 -0.06794889
 -0.14925189 -0.10458393 -0.02859396 -0.03945079 -0.0810446  -0.02814446
 -0.01193409 -0.07032643  0.00496046 -0.02347098  0.03237478 -0.05861151
  0.0613153   0.05114905  0.03520948 -0.09594059 -0.02418456  0.0266436
 -0.00982498  0.03054574]","[0, 1, 0, 0]"
"[-0.06102434 -0.02913155  0.02107467  0.01380144 -0.0252936   0.16237786
 -0.03356081 -0.01849673 -0.0451833  -0.03411731  0.05643921  0.04811386
 -0.12886981 -0.03232878  0.02859803 -0.02743591  0.0162655   0.06633972
 -0.12800973  0.17301961 -0.04706255 -0.10071732 -0.0677401   0.04426383
 -0.06775438 -0.08428421 -0.08136137  0.04160352  0.07364133 -0.11639312
 -0.23752804 -0.00937576  0.10906587 -0.01908001  0.032682    0.14016224
 -0.01322752 -0.0752549  -0.06214958 -0.03604745 -0.01487094  0.0599907
  0.0035874  -0.19756812 -0.10127476  0.0581661  -0.03149311 -0.11303867
  0.01396798 -0.12844953]","[1, 0, 0, 0]"
"[ -1.25670129e-01   9.49977072e-02  -5.47877027e-02  -6.75391602e-02
   1.37816368e-01   1.20783926e-01  -9.02832975e-02   6.85403323e-02
  -8.23733763e-02   5.98043918e-02   4.02349208e-02   9.26237585e-02
  -1.29034511e-03   2.81595685e-02   1.56873077e-01   4.24727294e-03
  -1.01074920e-02  -1.46273328e-04   8.93398260e-02  -2.06159920e-02
   8.18741541e-03   9.04752825e-02  -1.98294519e-02   9.68231197e-02
   9.85031312e-02  -1.08535385e-02  -1.16607265e-02  -2.74022989e-02
   4.59115469e-03  -1.32541918e-01  -9.29912905e-02   8.49791979e-02
   1.81842286e-02   3.17815417e-02   1.77328074e-02   5.36895928e-02
   3.17597521e-02   1.10660678e-01   1.51235361e-01  -9.60962445e-02
  -2.14078942e-02   4.38001045e-02  -1.03878648e-01   3.37870469e-03
  -2.15114212e-02  -1.17911922e-01   2.19942417e-02  -2.92053545e-01
   9.64000125e-02   2.55327109e-02]","[1, 0, 0, 0]"
"[ -2.86203695e-02   7.27010311e-03   6.15048818e-02  -4.14990936e-02
  -3.85430476e-02   1.63386642e-02  -9.87601189e-02   1.97718611e-02
   1.31283950e-02  -1.56562362e-02  -8.50514560e-03  -5.91468087e-02
  -1.11204077e-02  -1.05604577e-02   8.87788776e-02  -7.96149971e-02
  -4.23570107e-02   4.96881130e-02  -2.25212952e-02   9.25934636e-03
  -9.30348646e-03   6.17964454e-02   1.20182649e-02  -3.02676812e-02
  -1.64262992e-02   3.79310798e-02   7.95650798e-02  -6.48556137e-02
   7.34441635e-03   2.16944750e-02  -5.78745636e-02   7.49869225e-02
  -2.37085015e-02   4.04441932e-02   3.17642982e-02   4.75525776e-02
   5.49632058e-03   5.38068854e-02   6.08650085e-02  -1.56247774e-03
  -3.83971616e-02  -5.34330386e-03   3.69011462e-02   2.90492048e-03
  -4.17243764e-05  -5.81080921e-02  -3.07842031e-02   6.13522418e-03
  -3.94058545e-02   3.43347699e-02]","[0, 0, 1, 0]"
"[  2.25186932e-02   1.27415777e-01   7.34468423e-02   9.97255567e-02
  -7.17828276e-03  -5.08069897e-02   7.39750815e-02   1.11607207e-02
   2.58419550e-02   1.39692376e-02   2.65532097e-02  -4.12398411e-02
  -4.79416928e-03   3.26359151e-02   6.41051756e-03  -1.01349049e-02
  -7.32146710e-02   7.78251771e-02  -9.12508208e-03   1.25657740e-01
  -3.12750298e-02  -2.59725179e-02   5.04114126e-02   5.04562510e-02
   2.98303671e-02   9.17536814e-02  -7.38159160e-02  -1.53969958e-02
  -3.34923728e-02   3.20063979e-02  -3.97618691e-02  -7.49498376e-02
   3.32148812e-02   1.20191790e-01   6.74180735e-02   1.32750744e-02
   4.61798345e-02   2.24532436e-02  -2.21826086e-02   1.18277660e-02
   1.77493899e-02  -1.03409214e-01   3.49743632e-02  -2.31681578e-02
  -9.60513284e-05   4.10749336e-02   6.24913977e-02  -1.53579731e-02
   2.55660014e-03  -4.24734173e-02]","[0, 1, 0, 0]"
"[ 0.06137537 -0.00593848  0.02554267 -0.09015842  0.03159453  0.029271
 -0.01751203 -0.00271404 -0.03136426  0.05698041 -0.06011012 -0.03911616
  0.0112943   0.01859978  0.07879985 -0.06277716 -0.02248135 -0.0047676
 -0.02356318  0.02484877 -0.05915603  0.04097126  0.05908252  0.03865549
 -0.00760835  0.05707468  0.0453847   0.01649873  0.01360753  0.00484169
 -0.04470542  0.00744202  0.03548766  0.00134038  0.00069849  0.02687228
  0.01474938 -0.01626579  0.00462793  0.0035326  -0.02390284  0.0024966
  0.02565451  0.06312773 -0.00636214  0.05913909 -0.03815049  0.02028024
 -0.02528808 -0.04498379]","[0, 0, 1, 0]"
"[-0.10608236  0.14506098  0.15744021  0.11118824 -0.07149944  0.09213252
 -0.21976956  0.0578181   0.10110548 -0.05064678 -0.04419709  0.12088653
 -0.17854106 -0.12167336  0.0713191  -0.01623992  0.15250912 -0.02031481
 -0.08008409  0.04430715 -0.09658777  0.14966771 -0.03423524 -0.02413155
  0.06757356  0.1302147   0.14972585 -0.00270742 -0.11762082  0.00540042
 -0.55214159 -0.10826829  0.16584483 -0.07985111  0.02118109 -0.02433356
 -0.01491038 -0.09283448  0.07975307 -0.1198851   0.05134243  0.09161078
 -0.13331114 -0.17264367  0.1023645  -0.13864837  0.00905461 -0.11691759
 -0.01817911  0.19118852]","[0, 1, 0, 0]"
"[ 0.00572884 -0.01136878 -0.02800631 -0.10466009  0.00634804  0.12131288
  0.02303493  0.11612219  0.02504954  0.06821981  0.0213476   0.04175844
 -0.01556774  0.00825625  0.07169771 -0.0046733  -0.06975325 -0.04751043
  0.01502096  0.04122639 -0.08818164  0.08388585  0.01560537 -0.04547008
  0.08142564 -0.00627874 -0.0297856  -0.01110453  0.08592064  0.01442699
 -0.1367825   0.0875413   0.01686881  0.08493758  0.01535207  0.03883805
  0.04086582  0.01014762  0.06185921 -0.05879315 -0.03698832 -0.00390708
 -0.0456844   0.02512523  0.0803951  -0.03675043  0.03274697 -0.04807684
 -0.00427289 -0.00306708]","[0, 1, 0, 0]"
"[-0.11368521  0.03039598  0.06940934  0.03268766 -0.01443515 -0.07176038
  0.01034914 -0.03896528  0.04376301  0.01268341 -0.04441491  0.00270961
  0.03029625  0.00695423  0.0726103   0.00180233  0.03032424  0.09541524
  0.00527923 -0.14126791  0.08867986 -0.04536834 -0.02590572 -0.00437559
 -0.0037086   0.06465302 -0.00667198 -0.01307411  0.02383349 -0.04655324
 -0.08954302  0.06129524  0.01151895  0.12508353 -0.01969124  0.00311878
  0.00356983  0.05777785  0.0233863  -0.07536456  0.04640759 -0.03679614
  0.05927698  0.033738    0.02796303 -0.00497332  0.03826479 -0.02240711
 -0.04343613  0.04045359]","[0, 1, 0, 0]"
"[-0.08550737  0.00950929  0.05234508  0.04287961 -0.07164621  0.00941174
 -0.01549144 -0.04937073  0.03094073  0.10966079  0.01009851  0.00872607
  0.02300478  0.03934794  0.09153059 -0.06016158 -0.09046617  0.00758704
  0.02156464  0.05069066 -0.01923221 -0.00570136  0.04425588  0.04909487
  0.0068809   0.02797456  0.02317334 -0.09834808 -0.05188758 -0.07222954
 -0.07294805 -0.01513875  0.00477944 -0.02275485  0.03817972  0.06160255
  0.06961609 -0.01513151 -0.01372207  0.00707224 -0.01792736  0.03919209
 -0.02527677  0.01483367  0.07912814 -0.03230819  0.07003143 -0.00686734
 -0.02669901  0.04156415]","[0, 0, 1, 0]"
"[-0.01949189  0.02734465  0.02475034  0.00419173  0.00558502 -0.00437335
  0.01279427 -0.02736597  0.02279545 -0.02927111 -0.00920187  0.03446592
 -0.04441556  0.06822638 -0.04998677 -0.0599113   0.0355317  -0.02536191
 -0.01929515  0.14178588 -0.00240609 -0.00228324  0.01579905  0.08401104
 -0.06230383 -0.03408331 -0.05108943 -0.12595409 -0.06516164  0.07548417
 -0.05787921 -0.11459959 -0.01017532 -0.03110362  0.01963994  0.03657601
 -0.04565329 -0.12620862 -0.07973328  0.03481398  0.02261869  0.02027498
  0.0261558  -0.04033863  0.08197858  0.00940799 -0.01376772 -0.00128444
 -0.01219401 -0.06147625]","[1, 0, 0, 0]"
"[-0.01043667  0.11279743 -0.0254884   0.04322492  0.01001719  0.13016453
  0.05772036  0.03319719  0.00451233  0.07824866 -0.06726909  0.06735722
  0.01663165  0.0257412   0.00970928 -0.06720575 -0.0040106   0.04166378
  0.10749289  0.01921534 -0.04667792  0.09316508 -0.04396436 -0.03437338
  0.12738887 -0.02765153 -0.03699872 -0.01237243 -0.02322455 -0.00987469
 -0.15483295  0.02064518  0.01083957  0.04724392  0.01241915  0.01207519
 -0.02217734  0.02784162  0.02694957 -0.07477506 -0.02730172  0.03305081
 -0.00181171 -0.01910968  0.07559869 -0.11613968 -0.01126449 -0.08413304
  0.13228919  0.05911165]","[0, 0, 1, 0]"
"[-0.04109371  0.10821668  0.15659614 -0.01603259 -0.07380555  0.00313602
 -0.00951017 -0.1221134   0.01373062  0.08127552  0.07536957  0.09219534
  0.01994602  0.02739063 -0.01374149  0.1134348  -0.01850398 -0.0467075
 -0.04214269 -0.13057299 -0.11475926 -0.08605054  0.08441984  0.00901319
 -0.10838261  0.04085902 -0.07550297  0.08194926  0.06335566 -0.05089826
 -0.1621855   0.16392084 -0.00236091  0.01203146 -0.06664313 -0.08464915
 -0.07199752 -0.15435361  0.1415594  -0.03960152  0.0422563   0.02351218
 -0.02584129  0.094512    0.11407536  0.05020649  0.07285029 -0.11019297
 -0.05011619 -0.0630754 ]","[1, 0, 0, 0]"
"[-0.08571412  0.06874275 -0.04368982 -0.00506461  0.02135146  0.06932376
 -0.06481526 -0.00602903 -0.05540553 -0.06251126 -0.07146906 -0.06222112
 -0.00707105  0.04495254 -0.09834692  0.02595721  0.03084678 -0.04012833
 -0.03277305 -0.14412073  0.06001589 -0.00163687 -0.13994517 -0.11248253
 -0.01970406  0.09898064  0.11040076  0.1658768   0.1152063  -0.06363914
 -0.01787809 -0.09835221  0.02292781  0.08425118 -0.02954832 -0.01290047
 -0.02248074  0.06279529  0.01226258 -0.03249916  0.03488967 -0.06947264
 -0.00259153  0.01652449 -0.0786129  -0.05368346  0.09153703 -0.15220642
 -0.06062344 -0.06279924]","[1, 0, 0, 0]"
"[ 0.06475698 -0.1536241   0.04614574 -0.0531534  -0.08747533 -0.11905473
  0.01140282  0.06562618  0.13565064 -0.09743073  0.14561993 -0.01682307
 -0.00695422  0.18186982 -0.1910725  -0.07860635 -0.05489981  0.07484796
 -0.10361515  0.12862783 -0.12763228  0.11165968 -0.06840529 -0.02231326
 -0.04477675 -0.04808331  0.09641694 -0.11987273  0.0106737   0.06746387
 -0.1835549   0.01923969 -0.15642192  0.04736349  0.04372803  0.03044674
  0.0173755  -0.11331736 -0.10096162  0.20687373 -0.03749073  0.02304485
  0.14566802 -0.05556328  0.04469568 -0.04679556 -0.02046967  0.07824213
 -0.11360551  0.03904603]","[1, 0, 0, 0]"
"[ 0.08986538  0.00589806  0.0789994  -0.02497868  0.04096275 -0.03173792
  0.02315293  0.14147439  0.0518654  -0.10845092 -0.02507309  0.01643438
  0.02689845  0.17054874 -0.00263237 -0.08799879 -0.01831924 -0.03444418
 -0.04400576  0.22981315 -0.01678949  0.1999409  -0.10274673 -0.02781301
  0.10539298  0.05370139  0.12457012 -0.16411704 -0.08528471  0.13641428
 -0.20704778 -0.03170602 -0.036532    0.19042146  0.01334317 -0.00526137
  0.01508436 -0.23805258  0.12351411 -0.03526086 -0.04565051  0.04535851
  0.12109185 -0.17145119  0.11682958 -0.07367385  0.06193283  0.00873897
  0.04541691  0.09548375]","[1, 0, 0, 0]"
"[-0.00717424  0.03927855 -0.01662263 -0.01228109  0.12279705 -0.0118431
 -0.00123197 -0.09154012  0.04000394  0.02688309  0.04272018  0.09894755
  0.02059742  0.04630889 -0.05263387 -0.02375977  0.04098023  0.04569667
  0.03782603  0.08989712 -0.15005816 -0.0254897   0.02423859  0.07954611
 -0.01008129 -0.01137445 -0.08593893 -0.04135035 -0.04861375  0.06906008
 -0.14361675 -0.14400521  0.01182147  0.00317061  0.04746391  0.05066703
  0.00597306 -0.00642922 -0.05289642  0.09380531  0.04898548  0.1147841
 -0.10161533  0.03568756  0.1114283  -0.04158433 -0.07001857 -0.07248231
  0.0357191   0.04045822]","[0, 1, 0, 0]"
